#Time		Theta(t)
0		0.2
2		-0.0666667
4		-0.0666667
6		0.0814815
8		-0.017284
10		-0.0337449
12		0.0320988
14		-0.00265203
16		-0.0160646
18		0.0121831
20		0.000802723
22		-0.00730354
24		0.00442307
26		0.00110881
28		-0.00319647
30		0.00151497
32		0.000765833
34		-0.00135221
36		0.000476008
38		0.000433887
40		-0.000553707
42		0.00012809
44		0.000222222
46		-0.000219309
48		2.27493e-05
50		0.000106672
52		-8.37532e-05
54		-3.42678e-06
56		4.88141e-05
58		-3.0639e-05
60		-6.69297e-06
