#x value	u(x) numerical	u(x) analytical
0		0		0
9.9999e-06	9.9999e-06		9.9999e-06
1.99998e-05	1.99998e-05		1.99998e-05
2.99997e-05	2.99997e-05		2.99997e-05
3.99996e-05	3.99996e-05		3.99996e-05
4.99995e-05	4.99995e-05		4.99995e-05
5.99994e-05	5.99994e-05		5.99994e-05
6.99993e-05	6.99993e-05		6.99993e-05
7.99992e-05	7.99992e-05		7.99992e-05
8.99991e-05	8.99991e-05		8.99991e-05
9.9999e-05	9.9999e-05		9.9999e-05
0.000109999	0.000109999		0.000109999
0.000119999	0.000119999		0.000119999
0.000129999	0.000129999		0.000129999
0.000139999	0.000139999		0.000139999
0.000149999	0.000149998		0.000149998
0.000159998	0.000159998		0.000159998
0.000169998	0.000169998		0.000169998
0.000179998	0.000179998		0.000179998
0.000189998	0.000189998		0.000189998
0.000199998	0.000199998		0.000199998
0.000209998	0.000209998		0.000209998
0.000219998	0.000219998		0.000219998
0.000229998	0.000229998		0.000229998
0.000239998	0.000239998		0.000239998
0.000249998	0.000249997		0.000249997
0.000259997	0.000259997		0.000259997
0.000269997	0.000269997		0.000269997
0.000279997	0.000279997		0.000279997
0.000289997	0.000289997		0.000289997
0.000299997	0.000299997		0.000299997
0.000309997	0.000309997		0.000309997
0.000319997	0.000319997		0.000319997
0.000329997	0.000329997		0.000329997
0.000339997	0.000339997		0.000339997
0.000349997	0.000349996		0.000349996
0.000359996	0.000359996		0.000359996
0.000369996	0.000369996		0.000369996
0.000379996	0.000379996		0.000379996
0.000389996	0.000389996		0.000389996
0.000399996	0.000399996		0.000399996
0.000409996	0.000409996		0.000409996
0.000419996	0.000419996		0.000419996
0.000429996	0.000429996		0.000429996
0.000439996	0.000439996		0.000439996
0.000449996	0.000449995		0.000449995
0.000459995	0.000459995		0.000459995
0.000469995	0.000469995		0.000469995
0.000479995	0.000479995		0.000479995
0.000489995	0.000489995		0.000489995
0.000499995	0.000499995		0.000499995
0.000509995	0.000509995		0.000509995
0.000519995	0.000519995		0.000519995
0.000529995	0.000529995		0.000529995
0.000539995	0.000539995		0.000539995
0.000549995	0.000549994		0.000549994
0.000559994	0.000559994		0.000559994
0.000569994	0.000569994		0.000569994
0.000579994	0.000579994		0.000579994
0.000589994	0.000589994		0.000589994
0.000599994	0.000599994		0.000599994
0.000609994	0.000609994		0.000609994
0.000619994	0.000619994		0.000619994
0.000629994	0.000629994		0.000629994
0.000639994	0.000639993		0.000639993
0.000649994	0.000649993		0.000649993
0.000659993	0.000659993		0.000659993
0.000669993	0.000669993		0.000669993
0.000679993	0.000679993		0.000679993
0.000689993	0.000689993		0.000689993
0.000699993	0.000699993		0.000699993
0.000709993	0.000709993		0.000709993
0.000719993	0.000719993		0.000719993
0.000729993	0.000729993		0.000729993
0.000739993	0.000739992		0.000739992
0.000749993	0.000749992		0.000749992
0.000759992	0.000759992		0.000759992
0.000769992	0.000769992		0.000769992
0.000779992	0.000779992		0.000779992
0.000789992	0.000789992		0.000789992
0.000799992	0.000799992		0.000799992
0.000809992	0.000809992		0.000809992
0.000819992	0.000819992		0.000819992
0.000829992	0.000829991		0.000829991
0.000839992	0.000839991		0.000839991
0.000849992	0.000849991		0.000849991
0.000859991	0.000859991		0.000859991
0.000869991	0.000869991		0.000869991
0.000879991	0.000879991		0.000879991
0.000889991	0.000889991		0.000889991
