#x value	u(x) numerical	u(x) analytical
0		0		0
0.000999001	0.000999		0.000999001
0.001998	0.001998		0.001998
0.002997	0.00299699		0.00299699
0.003996	0.00399597		0.00399597
0.004995	0.00499494		0.00499494
0.00599401	0.00599389		0.0059939
0.00699301	0.00699283		0.00699284
0.00799201	0.00799175		0.00799175
0.00899101	0.00899064		0.00899064
0.00999001	0.0099895		0.00998951
0.010989	0.0109883		0.0109883
0.011988	0.0119871		0.0119871
0.012987	0.0129859		0.0129859
0.013986	0.0139846		0.0139846
0.014985	0.0149833		0.0149833
0.015984	0.0159819		0.015982
0.016983	0.0169805		0.0169805
0.017982	0.0179791		0.0179791
0.018981	0.0189775		0.0189776
0.01998	0.019976		0.019976
0.020979	0.0209743		0.0209743
0.021978	0.0219726		0.0219726
0.022977	0.0229708		0.0229709
0.023976	0.023969		0.023969
0.024975	0.0249671		0.0249671
0.025974	0.0259651		0.0259651
0.026973	0.026963		0.026963
0.027972	0.0279609		0.0279609
0.028971	0.0289586		0.0289586
0.02997	0.0299563		0.0299563
0.030969	0.0309538		0.0309539
0.031968	0.0319513		0.0319513
0.032967	0.0329487		0.0329487
0.033966	0.033946		0.033946
0.034965	0.0349431		0.0349432
0.035964	0.0359402		0.0359402
0.036963	0.0369371		0.0369372
0.037962	0.037934		0.037934
0.038961	0.0389307		0.0389307
0.03996	0.0399272		0.0399273
0.040959	0.0409237		0.0409237
0.041958	0.04192		0.0419201
0.042957	0.0429162		0.0429163
0.043956	0.0439123		0.0439123
0.044955	0.0449082		0.0449082
0.045954	0.045904		0.045904
0.046953	0.0468996		0.0468996
0.047952	0.0478951		0.0478951
0.048951	0.0488904		0.0488905
0.04995	0.0498856		0.0498856
0.0509491	0.0508806		0.0508806
0.0519481	0.0518754		0.0518755
0.0529471	0.0528701		0.0528702
0.0539461	0.0538646		0.0538647
0.0549451	0.054859		0.054859
0.0559441	0.0558531		0.0558532
0.0569431	0.0568471		0.0568472
0.0579421	0.0578409		0.057841
0.0589411	0.0588345		0.0588346
0.0599401	0.0598279		0.059828
0.0609391	0.0608212		0.0608212
0.0619381	0.0618142		0.0618142
0.0629371	0.062807		0.0628071
0.0639361	0.0637996		0.0637997
0.0649351	0.064792		0.0647921
0.0659341	0.0657842		0.0657843
0.0669331	0.0667762		0.0667763
0.0679321	0.067768		0.067768
0.0689311	0.0687595		0.0687596
0.0699301	0.0697509		0.0697509
0.0709291	0.0707419		0.070742
0.0719281	0.0717328		0.0717328
0.0729271	0.0727234		0.0727235
0.0739261	0.0737138		0.0737138
0.0749251	0.0747039		0.074704
0.0759241	0.0756938		0.0756938
0.0769231	0.0766834		0.0766835
0.0779221	0.0776728		0.0776729
0.0789211	0.0786619		0.078662
0.0799201	0.0796508		0.0796508
0.0809191	0.0806394		0.0806394
0.0819181	0.0816277		0.0816277
0.0829171	0.0826157		0.0826158
0.0839161	0.0836035		0.0836036
0.0849151	0.084591		0.084591
0.0859141	0.0855782		0.0855783
0.0869131	0.0865651		0.0865652
0.0879121	0.0875517		0.0875518
0.0889111	0.0885381		0.0885381
0.0899101	0.0895241		0.0895241
0.0909091	0.0905098		0.0905099
0.0919081	0.0914952		0.0914953
0.0929071	0.0924803		0.0924804
0.0939061	0.0934651		0.0934652
0.0949051	0.0944496		0.0944497
0.0959041	0.0954338		0.0954338
0.0969031	0.0964176		0.0964176
0.0979021	0.0974011		0.0974011
0.0989011	0.0983842		0.0983843
0.0999001	0.0993671		0.0993671
0.100899	0.10035		0.10035
0.101898	0.101332		0.101332
0.102897	0.102313		0.102314
0.103896	0.103295		0.103295
0.104895	0.104276		0.104276
0.105894	0.105257		0.105257
0.106893	0.106237		0.106237
0.107892	0.107217		0.107217
0.108891	0.108197		0.108197
0.10989	0.109176		0.109176
0.110889	0.110155		0.110155
0.111888	0.111133		0.111133
0.112887	0.112111		0.112111
0.113886	0.113089		0.113089
0.114885	0.114066		0.114066
0.115884	0.115043		0.115043
0.116883	0.11602		0.11602
0.117882	0.116996		0.116996
0.118881	0.117971		0.117971
0.11988	0.118947		0.118947
0.120879	0.119921		0.119921
0.121878	0.120896		0.120896
0.122877	0.12187		0.12187
0.123876	0.122843		0.122843
0.124875	0.123816		0.123817
0.125874	0.124789		0.124789
0.126873	0.125761		0.125761
0.127872	0.126733		0.126733
0.128871	0.127704		0.127704
0.12987	0.128675		0.128675
0.130869	0.129646		0.129646
0.131868	0.130616		0.130616
0.132867	0.131585		0.131585
0.133866	0.132554		0.132554
0.134865	0.133522		0.133523
0.135864	0.134491		0.134491
0.136863	0.135458		0.135458
0.137862	0.136425		0.136425
0.138861	0.137392		0.137392
0.13986	0.138358		0.138358
0.140859	0.139323		0.139323
0.141858	0.140288		0.140288
0.142857	0.141253		0.141253
0.143856	0.142217		0.142217
0.144855	0.14318		0.14318
0.145854	0.144143		0.144143
0.146853	0.145106		0.145106
0.147852	0.146068		0.146068
0.148851	0.147029		0.147029
0.14985	0.14799		0.14799
0.150849	0.14895		0.14895
0.151848	0.14991		0.14991
0.152847	0.150869		0.150869
0.153846	0.151827		0.151828
0.154845	0.152785		0.152786
0.155844	0.153743		0.153743
0.156843	0.1547		0.1547
0.157842	0.155656		0.155656
0.158841	0.156612		0.156612
0.15984	0.157567		0.157567
0.160839	0.158522		0.158522
0.161838	0.159476		0.159476
0.162837	0.160429		0.160429
0.163836	0.161382		0.161382
0.164835	0.162334		0.162334
0.165834	0.163285		0.163285
0.166833	0.164236		0.164236
0.167832	0.165186		0.165187
0.168831	0.166136		0.166136
0.16983	0.167085		0.167085
0.170829	0.168034		0.168034
0.171828	0.168981		0.168981
0.172827	0.169928		0.169928
0.173826	0.170875		0.170875
0.174825	0.171821		0.171821
0.175824	0.172766		0.172766
0.176823	0.17371		0.17371
0.177822	0.174654		0.174654
0.178821	0.175597		0.175597
0.17982	0.17654		0.17654
0.180819	0.177481		0.177481
0.181818	0.178422		0.178423
0.182817	0.179363		0.179363
0.183816	0.180303		0.180303
0.184815	0.181242		0.181242
0.185814	0.18218		0.18218
0.186813	0.183117		0.183117
0.187812	0.184054		0.184054
0.188811	0.18499		0.18499
0.18981	0.185926		0.185926
0.190809	0.18686		0.186861
0.191808	0.187794		0.187794
0.192807	0.188728		0.188728
0.193806	0.18966		0.18966
0.194805	0.190592		0.190592
0.195804	0.191523		0.191523
0.196803	0.192453		0.192453
0.197802	0.193382		0.193382
0.198801	0.194311		0.194311
0.1998	0.195239		0.195239
0.200799	0.196166		0.196166
0.201798	0.197092		0.197092
