# Analytic Solution
# t	x(t)
0.235	0.891568
0.236	0.890661
0.237	0.889750
0.238	0.888835
0.239	0.887917
0.240	0.886995
0.241	0.886070
0.242	0.885141
0.243	0.884208
0.244	0.883272
0.245	0.882333
0.246	0.881390
0.247	0.880443
0.248	0.879493
0.249	0.878540
0.250	0.877583
0.251	0.876622
0.252	0.875658
0.253	0.874690
0.254	0.873719
0.255	0.872745
0.256	0.871766
0.257	0.870785
0.258	0.869800
0.259	0.868811
0.260	0.867819
0.261	0.866824
0.262	0.865825
0.263	0.864822
0.264	0.863816
0.265	0.862807
0.266	0.861794
0.267	0.860778
0.268	0.859758
0.269	0.858735
0.270	0.857709
0.271	0.856679
0.272	0.855645
0.273	0.854608
0.274	0.853568
0.275	0.852525
0.276	0.851477
0.277	0.850427
0.278	0.849373
0.279	0.848316
0.280	0.847255
0.281	0.846191
0.282	0.845124
0.283	0.844053
0.284	0.842979
0.285	0.841901
0.286	0.840820
0.287	0.839736
0.288	0.838648
0.289	0.837557
0.290	0.836463
0.291	0.835365
0.292	0.834264
0.293	0.833159
0.294	0.832052
0.295	0.830941
0.296	0.829826
0.297	0.828709
0.298	0.827588
0.299	0.826463
0.300	0.825336
0.301	0.824205
0.302	0.823070
0.303	0.821933
0.304	0.820792
0.305	0.819648
0.306	0.818501
0.307	0.817350
0.308	0.816196
0.309	0.815039
0.310	0.813878
0.311	0.812715
0.312	0.811548
0.313	0.810378
0.314	0.809204
0.315	0.808028
0.316	0.806848
0.317	0.805664
0.318	0.804478
0.319	0.803289
0.320	0.802096
0.321	0.800900
0.322	0.799701
0.323	0.798498
0.324	0.797293
0.325	0.796084
0.326	0.794872
0.327	0.793657
0.328	0.792438
0.329	0.791217
0.330	0.789992
0.331	0.788764
0.332	0.787533
0.333	0.786299
0.334	0.785062
0.335	0.783822
0.336	0.782578
0.337	0.781331
0.338	0.780082
0.339	0.778829
0.340	0.777573
0.341	0.776314
0.342	0.775051
0.343	0.773786
0.344	0.772518
0.345	0.771246
0.346	0.769971
0.347	0.768694
0.348	0.767413
0.349	0.766129
0.350	0.764842
0.351	0.763552
0.352	0.762259
0.353	0.760963
0.354	0.759664
0.355	0.758362
0.356	0.757057
0.357	0.755748
0.358	0.754437
0.359	0.753123
0.360	0.751806
0.361	0.750485
0.362	0.749162
0.363	0.747836
0.364	0.746507
0.365	0.745174
0.366	0.743839
0.367	0.742501
0.368	0.741160
0.369	0.739816
0.370	0.738469
0.371	0.737119
0.372	0.735766
0.373	0.734410
0.374	0.733051
0.375	0.731689
0.376	0.730324
0.377	0.728956
0.378	0.727586
0.379	0.726212
0.380	0.724836
0.381	0.723457
0.382	0.722075
0.383	0.720689
0.384	0.719302
0.385	0.717911
0.386	0.716517
0.387	0.715120
0.388	0.713721
0.389	0.712319
0.390	0.710914
0.391	0.709506
0.392	0.708095
0.393	0.706681
0.394	0.705265
0.395	0.703845
0.396	0.702423
0.397	0.700998
0.398	0.699571
0.399	0.698140
0.400	0.696707
0.401	0.695271
0.402	0.693832
0.403	0.692390
0.404	0.690946
0.405	0.689498
0.406	0.688048
0.407	0.686596
0.408	0.685140
0.409	0.683682
0.410	0.682221
0.411	0.680758
0.412	0.679291
0.413	0.677822
0.414	0.676350
0.415	0.674876
0.416	0.673399
0.417	0.671919
0.418	0.670436
0.419	0.668951
0.420	0.667463
0.421	0.665972
0.422	0.664479
0.423	0.662983
0.424	0.661484
0.425	0.659983
0.426	0.658479
0.427	0.656973
0.428	0.655464
0.429	0.653952
0.430	0.652437
0.431	0.650920
0.432	0.649401
0.433	0.647879
0.434	0.646354
0.435	0.644827
0.436	0.643297
0.437	0.641764
0.438	0.640229
0.439	0.638691
0.440	0.637151
0.441	0.635608
0.442	0.634063
0.443	0.632515
0.444	0.630965
0.445	0.629412
0.446	0.627857
0.447	0.626299
0.448	0.624738
0.449	0.623175
0.450	0.621610
0.451	0.620042
0.452	0.618472
0.453	0.616899
0.454	0.615324
0.455	0.613746
0.456	0.612166
0.457	0.610583
0.458	0.608998
0.459	0.607410
0.460	0.605820
0.461	0.604228
0.462	0.602633
0.463	0.601036
0.464	0.599436
0.465	0.597834
0.466	0.596230
0.467	0.594623
0.468	0.593014
0.469	0.591402
0.470	0.589788
0.471	0.588172
0.472	0.586553
0.473	0.584932
0.474	0.583309
0.475	0.581683
0.476	0.580055
0.477	0.578425
0.478	0.576792
0.479	0.575157
0.480	0.573520
0.481	0.571880
0.482	0.570239
0.483	0.568595
0.484	0.566948
0.485	0.565300
0.486	0.563649
0.487	0.561995
0.488	0.560340
0.489	0.558682
0.490	0.557023
0.491	0.555360
0.492	0.553696
0.493	0.552030
0.494	0.550361
0.495	0.548690
0.496	0.547017
0.497	0.545341
0.498	0.543664
0.499	0.541984
0.500	0.540302
0.501	0.538618
0.502	0.536932
0.503	0.535244
0.504	0.533553
0.505	0.531861
0.506	0.530166
0.507	0.528469
0.508	0.526770
0.509	0.525069
0.510	0.523366
0.511	0.521661
0.512	0.519953
0.513	0.518244
0.514	0.516532
0.515	0.514819
0.516	0.513103
0.517	0.511386
0.518	0.509666
0.519	0.507944
0.520	0.506220
0.521	0.504494
0.522	0.502767
0.523	0.501037
0.524	0.499305
0.525	0.497571
0.526	0.495835
0.527	0.494097
0.528	0.492358
0.529	0.490616
0.530	0.488872
0.531	0.487126
0.532	0.485379
0.533	0.483629
0.534	0.481878
0.535	0.480124
0.536	0.478369
0.537	0.476612
0.538	0.474852
0.539	0.473091
0.540	0.471328
0.541	0.469564
0.542	0.467797
0.543	0.466028
0.544	0.464258
0.545	0.462485
0.546	0.460711
0.547	0.458935
0.548	0.457157
0.549	0.455378
0.550	0.453596
0.551	0.451813
0.552	0.450028
0.553	0.448241
0.554	0.446452
0.555	0.444662
0.556	0.442869
0.557	0.441075
0.558	0.439279
0.559	0.437482
0.560	0.435682
0.561	0.433881
0.562	0.432079
0.563	0.430274
0.564	0.428468
0.565	0.426660
0.566	0.424850
0.567	0.423039
0.568	0.421226
0.569	0.419411
0.570	0.417595
0.571	0.415776
0.572	0.413957
0.573	0.412135
0.574	0.410312
0.575	0.408487
0.576	0.406661
0.577	0.404833
0.578	0.403004
0.579	0.401172
0.580	0.399340
0.581	0.397505
0.582	0.395669
0.583	0.393832
0.584	0.391992
0.585	0.390152
0.586	0.388309
0.587	0.386466
0.588	0.384620
0.589	0.382773
0.590	0.380925
0.591	0.379075
0.592	0.377223
0.593	0.375370
0.594	0.373516
0.595	0.371660
0.596	0.369802
0.597	0.367943
0.598	0.366083
0.599	0.364221
0.600	0.362358
0.601	0.360493
0.602	0.358627
0.603	0.356759
0.604	0.354890
0.605	0.353019
0.606	0.351147
0.607	0.349274
0.608	0.347399
0.609	0.345523
0.610	0.343646
0.611	0.341767
0.612	0.339887
0.613	0.338005
0.614	0.336122
0.615	0.334238
0.616	0.332352
0.617	0.330465
0.618	0.328577
0.619	0.326687
0.620	0.324796
0.621	0.322904
0.622	0.321011
0.623	0.319116
0.624	0.317220
0.625	0.315322
0.626	0.313424
0.627	0.311524
0.628	0.309623
0.629	0.307720
0.630	0.305817
0.631	0.303912
0.632	0.302006
0.633	0.300099
0.634	0.298190
0.635	0.296281
0.636	0.294370
0.637	0.292458
0.638	0.290545
0.639	0.288631
0.640	0.286715
0.641	0.284799
0.642	0.282881
0.643	0.280962
0.644	0.279042
0.645	0.277121
0.646	0.275199
0.647	0.273275
0.648	0.271351
0.649	0.269425
0.650	0.267499
0.651	0.265571
0.652	0.263642
0.653	0.261713
0.654	0.259782
0.655	0.257850
0.656	0.255917
0.657	0.253983
0.658	0.252048
0.659	0.250112
0.660	0.248175
0.661	0.246238
0.662	0.244299
0.663	0.242359
0.664	0.240418
0.665	0.238476
0.666	0.236533
0.667	0.234590
0.668	0.232645
0.669	0.230699
0.670	0.228753
0.671	0.226805
0.672	0.224857
0.673	0.222908
0.674	0.220958
0.675	0.219007
0.676	0.217055
0.677	0.215102
0.678	0.213148
0.679	0.211194
0.680	0.209239
0.681	0.207283
0.682	0.205326
0.683	0.203368
0.684	0.201409
0.685	0.199450
0.686	0.197490
0.687	0.195529
0.688	0.193567
0.689	0.191604
0.690	0.189641
0.691	0.187677
0.692	0.185712
0.693	0.183746
0.694	0.181780
0.695	0.179813
0.696	0.177845
0.697	0.175877
0.698	0.173908
0.699	0.171938
0.700	0.169967
0.701	0.167996
0.702	0.166024
0.703	0.164051
0.704	0.162078
0.705	0.160104
0.706	0.158130
0.707	0.156155
0.708	0.154179
0.709	0.152202
0.710	0.150225
0.711	0.148248
0.712	0.146270
0.713	0.144291
0.714	0.142312
0.715	0.140332
0.716	0.138351
0.717	0.136370
0.718	0.134388
0.719	0.132406
0.720	0.130424
0.721	0.128441
0.722	0.126457
0.723	0.124473
0.724	0.122488
0.725	0.120503
0.726	0.118517
0.727	0.116531
0.728	0.114544
0.729	0.112557
0.730	0.110570
0.731	0.108582
0.732	0.106593
0.733	0.104605
0.734	0.102615
0.735	0.100626
0.736	0.098636
0.737	0.096645
0.738	0.094654
0.739	0.092663
0.740	0.090672
0.741	0.088680
0.742	0.086687
0.743	0.084695
0.744	0.082702
0.745	0.080708
0.746	0.078715
0.747	0.076721
0.748	0.074727
0.749	0.072732
0.750	0.070737
0.751	0.068742
0.752	0.066747
0.753	0.064751
0.754	0.062755
0.755	0.060759
0.756	0.058762
0.757	0.056766
0.758	0.054769
0.759	0.052772
0.760	0.050774
0.761	0.048777
0.762	0.046779
0.763	0.044781
0.764	0.042783
0.765	0.040785
0.766	0.038787
0.767	0.036788
0.768	0.034789
0.769	0.032790
0.770	0.030791
0.771	0.028792
0.772	0.026793
0.773	0.024794
0.774	0.022794
0.775	0.020795
0.776	0.018795
0.777	0.016796
0.778	0.014796
0.779	0.012796
0.780	0.010796
0.781	0.008796
0.782	0.006796
0.783	0.004796
0.784	0.002796
0.785	0.000796
0.786	-0.001204
0.787	-0.003204
0.788	-0.005204
0.789	-0.007204
0.790	-0.009204
0.791	-0.011203
0.792	-0.013203
0.793	-0.015203
0.794	-0.017203
0.795	-0.019202
0.796	-0.021202
0.797	-0.023202
0.798	-0.025201
0.799	-0.027200
0.800	-0.029200
0.801	-0.031199
0.802	-0.033198
0.803	-0.035196
0.804	-0.037195
0.805	-0.039194
0.806	-0.041192
0.807	-0.043190
0.808	-0.045188
0.809	-0.047186
0.810	-0.049184
0.811	-0.051181
0.812	-0.053179
0.813	-0.055176
0.814	-0.057172
0.815	-0.059169
0.816	-0.061165
0.817	-0.063162
0.818	-0.065157
0.819	-0.067153
0.820	-0.069148
0.821	-0.071144
0.822	-0.073138
0.823	-0.075133
0.824	-0.077127
0.825	-0.079121
0.826	-0.081114
0.827	-0.083108
0.828	-0.085101
0.829	-0.087093
0.830	-0.089085
0.831	-0.091077
0.832	-0.093069
0.833	-0.095060
0.834	-0.097051
0.835	-0.099041
0.836	-0.101031
0.837	-0.103021
0.838	-0.105010
0.839	-0.106998
0.840	-0.108987
0.841	-0.110975
0.842	-0.112962
0.843	-0.114949
0.844	-0.116936
0.845	-0.118922
0.846	-0.120907
0.847	-0.122892
0.848	-0.124877
0.849	-0.126861
0.850	-0.128844
0.851	-0.130828
0.852	-0.132810
0.853	-0.134792
0.854	-0.136774
0.855	-0.138755
0.856	-0.140735
0.857	-0.142715
0.858	-0.144694
0.859	-0.146673
0.860	-0.148651
0.861	-0.150628
0.862	-0.152605
0.863	-0.154581
0.864	-0.156557
0.865	-0.158532
0.866	-0.160506
0.867	-0.162480
0.868	-0.164453
0.869	-0.166426
0.870	-0.168397
0.871	-0.170369
0.872	-0.172339
0.873	-0.174309
0.874	-0.176278
0.875	-0.178246
0.876	-0.180214
0.877	-0.182181
0.878	-0.184147
0.879	-0.186112
0.880	-0.188077
0.881	-0.190041
0.882	-0.192004
0.883	-0.193966
0.884	-0.195928
0.885	-0.197889
0.886	-0.199849
0.887	-0.201808
0.888	-0.203767
0.889	-0.205724
0.890	-0.207681
0.891	-0.209637
0.892	-0.211592
0.893	-0.213546
0.894	-0.215500
0.895	-0.217452
0.896	-0.219404
0.897	-0.221355
0.898	-0.223305
0.899	-0.225254
0.900	-0.227202
0.901	-0.229149
0.902	-0.231096
0.903	-0.233041
0.904	-0.234986
0.905	-0.236929
0.906	-0.238872
0.907	-0.240813
0.908	-0.242754
0.909	-0.244694
0.910	-0.246632
0.911	-0.248570
0.912	-0.250507
0.913	-0.252442
0.914	-0.254377
0.915	-0.256311
0.916	-0.258244
0.917	-0.260175
0.918	-0.262106
0.919	-0.264035
0.920	-0.265964
0.921	-0.267891
0.922	-0.269818
0.923	-0.271743
0.924	-0.273667
0.925	-0.275590
0.926	-0.277512
0.927	-0.279433
0.928	-0.281353
0.929	-0.283272
0.930	-0.285189
0.931	-0.287105
0.932	-0.289021
0.933	-0.290935
0.934	-0.292848
0.935	-0.294759
0.936	-0.296670
0.937	-0.298579
0.938	-0.300487
0.939	-0.302394
0.940	-0.304300
0.941	-0.306205
0.942	-0.308108
0.943	-0.310010
0.944	-0.311911
0.945	-0.313811
0.946	-0.315709
0.947	-0.317606
0.948	-0.319502
0.949	-0.321396
0.950	-0.323290
0.951	-0.325182
0.952	-0.327072
0.953	-0.328962
0.954	-0.330850
0.955	-0.332736
0.956	-0.334622
0.957	-0.336506
0.958	-0.338388
0.959	-0.340270
0.960	-0.342150
0.961	-0.344028
0.962	-0.345905
0.963	-0.347781
0.964	-0.349656
0.965	-0.351529
0.966	-0.353400
0.967	-0.355271
0.968	-0.357140
0.969	-0.359007
0.970	-0.360873
0.971	-0.362737
0.972	-0.364600
0.973	-0.366462
0.974	-0.368322
0.975	-0.370181
0.976	-0.372038
0.977	-0.373894
0.978	-0.375748
0.979	-0.377601
0.980	-0.379452
0.981	-0.381301
0.982	-0.383150
0.983	-0.384996
0.984	-0.386841
0.985	-0.388685
0.986	-0.390527
0.987	-0.392367
0.988	-0.394206
0.989	-0.396043
0.990	-0.397879
0.991	-0.399713
0.992	-0.401545
0.993	-0.403376
0.994	-0.405206
0.995	-0.407033
0.996	-0.408859
0.997	-0.410684
0.998	-0.412506
0.999	-0.414327
1.000	-0.416147
1.001	-0.417965
1.002	-0.419781
1.003	-0.421595
1.004	-0.423408
1.005	-0.425219
1.006	-0.427028
1.007	-0.428836
1.008	-0.430642
1.009	-0.432446
1.010	-0.434248
1.011	-0.436049
1.012	-0.437848
1.013	-0.439645
1.014	-0.441441
1.015	-0.443234
1.016	-0.445026
1.017	-0.446816
1.018	-0.448605
1.019	-0.450391
1.020	-0.452176
1.021	-0.453959
1.022	-0.455740
1.023	-0.457520
1.024	-0.459297
1.025	-0.461073
1.026	-0.462846
1.027	-0.464618
1.028	-0.466389
1.029	-0.468157
1.030	-0.469923
1.031	-0.471688
1.032	-0.473450
1.033	-0.475211
1.034	-0.476970
1.035	-0.478727
1.036	-0.480482
1.037	-0.482235
1.038	-0.483986
1.039	-0.485735
1.040	-0.487482
1.041	-0.489227
1.042	-0.490971
1.043	-0.492712
1.044	-0.494451
1.045	-0.496189
1.046	-0.497924
1.047	-0.499658
1.048	-0.501389
1.049	-0.503119
1.050	-0.504846
1.051	-0.506572
1.052	-0.508295
1.053	-0.510016
1.054	-0.511736
1.055	-0.513453
1.056	-0.515168
1.057	-0.516881
1.058	-0.518592
1.059	-0.520301
1.060	-0.522008
1.061	-0.523713
1.062	-0.525416
1.063	-0.527116
1.064	-0.528815
1.065	-0.530511
1.066	-0.532206
1.067	-0.533898
1.068	-0.535588
1.069	-0.537276
1.070	-0.538961
1.071	-0.540645
1.072	-0.542326
1.073	-0.544006
1.074	-0.545683
1.075	-0.547358
1.076	-0.549030
1.077	-0.550701
1.078	-0.552369
1.079	-0.554035
1.080	-0.555699
1.081	-0.557361
1.082	-0.559020
1.083	-0.560677
1.084	-0.562332
1.085	-0.563985
1.086	-0.565635
1.087	-0.567284
1.088	-0.568930
1.089	-0.570573
1.090	-0.572215
1.091	-0.573854
1.092	-0.575490
1.093	-0.577125
1.094	-0.578757
1.095	-0.580387
1.096	-0.582014
1.097	-0.583640
1.098	-0.585262
1.099	-0.586883
1.100	-0.588501
1.101	-0.590117
1.102	-0.591730
1.103	-0.593341
1.104	-0.594950
1.105	-0.596557
1.106	-0.598160
1.107	-0.599762
1.108	-0.601361
1.109	-0.602958
1.110	-0.604552
1.111	-0.606144
1.112	-0.607734
1.113	-0.609321
1.114	-0.610905
1.115	-0.612488
1.116	-0.614067
1.117	-0.615645
1.118	-0.617219
1.119	-0.618792
1.120	-0.620362
1.121	-0.621929
1.122	-0.623494
1.123	-0.625056
1.124	-0.626616
1.125	-0.628174
1.126	-0.629729
1.127	-0.631281
1.128	-0.632831
1.129	-0.634378
1.130	-0.635923
1.131	-0.637465
1.132	-0.639005
1.133	-0.640542
1.134	-0.642076
1.135	-0.643608
1.136	-0.645138
1.137	-0.646665
1.138	-0.648189
1.139	-0.649711
1.140	-0.651230
1.141	-0.652746
1.142	-0.654260
1.143	-0.655771
1.144	-0.657280
1.145	-0.658786
1.146	-0.660289
1.147	-0.661790
1.148	-0.663288
1.149	-0.664783
1.150	-0.666276
1.151	-0.667766
1.152	-0.669254
1.153	-0.670738
1.154	-0.672220
1.155	-0.673700
1.156	-0.675176
1.157	-0.676650
1.158	-0.678122
1.159	-0.679590
1.160	-0.681056
1.161	-0.682519
1.162	-0.683979
1.163	-0.685437
1.164	-0.686892
1.165	-0.688344
1.166	-0.689793
1.167	-0.691240
1.168	-0.692684
1.169	-0.694125
1.170	-0.695563
1.171	-0.696999
1.172	-0.698432
1.173	-0.699862
1.174	-0.701289
1.175	-0.702713
1.176	-0.704135
1.177	-0.705553
1.178	-0.706969
1.179	-0.708382
1.180	-0.709793
1.181	-0.711200
1.182	-0.712605
1.183	-0.714006
1.184	-0.715405
1.185	-0.716801
1.186	-0.718194
1.187	-0.719584
1.188	-0.720972
1.189	-0.722356
1.190	-0.723738
1.191	-0.725117
1.192	-0.726492
1.193	-0.727865
1.194	-0.729235
1.195	-0.730602
1.196	-0.731966
1.197	-0.733328
1.198	-0.734686
1.199	-0.736041
1.200	-0.737394
1.201	-0.738743
1.202	-0.740090
1.203	-0.741433
1.204	-0.742774
1.205	-0.744111
1.206	-0.745446
1.207	-0.746778
1.208	-0.748106
1.209	-0.749432
1.210	-0.750755
1.211	-0.752074
1.212	-0.753391
1.213	-0.754705
1.214	-0.756015
1.215	-0.757323
1.216	-0.758627
1.217	-0.759929
1.218	-0.761227
1.219	-0.762523
1.220	-0.763815
1.221	-0.765105
1.222	-0.766391
1.223	-0.767674
1.224	-0.768954
1.225	-0.770231
1.226	-0.771505
1.227	-0.772776
1.228	-0.774044
1.229	-0.775309
1.230	-0.776570
1.231	-0.777829
1.232	-0.779084
1.233	-0.780336
1.234	-0.781586
1.235	-0.782832
1.236	-0.784075
1.237	-0.785314
1.238	-0.786551
1.239	-0.787784
1.240	-0.789015
1.241	-0.790242
1.242	-0.791466
1.243	-0.792687
1.244	-0.793904
1.245	-0.795119
1.246	-0.796330
1.247	-0.797538
1.248	-0.798743
1.249	-0.799945
1.250	-0.801144
1.251	-0.802339
1.252	-0.803531
1.253	-0.804720
1.254	-0.805906
1.255	-0.807088
1.256	-0.808267
1.257	-0.809443
1.258	-0.810616
1.259	-0.811786
1.260	-0.812952
1.261	-0.814115
1.262	-0.815275
1.263	-0.816431
1.264	-0.817585
1.265	-0.818735
1.266	-0.819881
1.267	-0.821025
1.268	-0.822165
1.269	-0.823302
1.270	-0.824435
1.271	-0.825566
1.272	-0.826693
1.273	-0.827816
1.274	-0.828937
1.275	-0.830054
1.276	-0.831167
1.277	-0.832278
1.278	-0.833385
1.279	-0.834488
1.280	-0.835589
1.281	-0.836686
1.282	-0.837780
1.283	-0.838870
1.284	-0.839957
1.285	-0.841040
1.286	-0.842121
1.287	-0.843198
1.288	-0.844271
1.289	-0.845341
1.290	-0.846408
1.291	-0.847471
1.292	-0.848531
1.293	-0.849588
1.294	-0.850641
1.295	-0.851691
1.296	-0.852737
1.297	-0.853780
1.298	-0.854820
1.299	-0.855856
1.300	-0.856889
1.301	-0.857918
1.302	-0.858944
1.303	-0.859966
1.304	-0.860985
1.305	-0.862001
1.306	-0.863013
1.307	-0.864022
1.308	-0.865027
1.309	-0.866028
1.310	-0.867027
1.311	-0.868022
1.312	-0.869013
1.313	-0.870001
1.314	-0.870985
1.315	-0.871966
1.316	-0.872943
1.317	-0.873917
1.318	-0.874888
1.319	-0.875854
1.320	-0.876818
1.321	-0.877778
1.322	-0.878734
1.323	-0.879687
1.324	-0.880636
1.325	-0.881582
1.326	-0.882524
1.327	-0.883463
1.328	-0.884398
1.329	-0.885330
1.330	-0.886258
1.331	-0.887183
1.332	-0.888104
1.333	-0.889022
1.334	-0.889935
1.335	-0.890846
1.336	-0.891753
1.337	-0.892656
1.338	-0.893556
1.339	-0.894452
1.340	-0.895344
1.341	-0.896233
1.342	-0.897119
1.343	-0.898000
1.344	-0.898879
1.345	-0.899753
1.346	-0.900624
1.347	-0.901492
1.348	-0.902355
1.349	-0.903216
1.350	-0.904072
1.351	-0.904925
1.352	-0.905774
1.353	-0.906620
1.354	-0.907462
1.355	-0.908301
1.356	-0.909135
1.357	-0.909967
1.358	-0.910794
1.359	-0.911618
1.360	-0.912438
1.361	-0.913255
1.362	-0.914068
1.363	-0.914877
1.364	-0.915683
1.365	-0.916485
1.366	-0.917283
1.367	-0.918078
1.368	-0.918869
1.369	-0.919656
1.370	-0.920440
1.371	-0.921220
1.372	-0.921996
1.373	-0.922768
1.374	-0.923537
1.375	-0.924302
1.376	-0.925064
1.377	-0.925822
1.378	-0.926576
1.379	-0.927326
1.380	-0.928073
1.381	-0.928816
1.382	-0.929555
1.383	-0.930290
1.384	-0.931022
1.385	-0.931750
1.386	-0.932475
1.387	-0.933195
1.388	-0.933912
1.389	-0.934625
1.390	-0.935335
1.391	-0.936040
1.392	-0.936742
1.393	-0.937440
1.394	-0.938135
1.395	-0.938825
1.396	-0.939512
1.397	-0.940195
1.398	-0.940875
1.399	-0.941550
1.400	-0.942222
1.401	-0.942890
1.402	-0.943555
1.403	-0.944215
1.404	-0.944872
1.405	-0.945525
1.406	-0.946174
1.407	-0.946820
1.408	-0.947461
1.409	-0.948099
1.410	-0.948733
1.411	-0.949363
1.412	-0.949990
1.413	-0.950613
1.414	-0.951231
1.415	-0.951847
1.416	-0.952458
1.417	-0.953065
1.418	-0.953669
1.419	-0.954269
1.420	-0.954865
1.421	-0.955457
1.422	-0.956045
1.423	-0.956630
1.424	-0.957210
1.425	-0.957787
1.426	-0.958360
1.427	-0.958929
1.428	-0.959495
1.429	-0.960056
1.430	-0.960614
1.431	-0.961168
1.432	-0.961718
1.433	-0.962264
1.434	-0.962806
1.435	-0.963345
1.436	-0.963879
1.437	-0.964410
1.438	-0.964937
1.439	-0.965460
1.440	-0.965979
1.441	-0.966495
1.442	-0.967006
1.443	-0.967514
1.444	-0.968017
1.445	-0.968517
1.446	-0.969013
1.447	-0.969505
1.448	-0.969993
1.449	-0.970478
1.450	-0.970958
1.451	-0.971435
1.452	-0.971907
1.453	-0.972376
1.454	-0.972841
1.455	-0.973302
1.456	-0.973759
1.457	-0.974212
1.458	-0.974662
1.459	-0.975107
1.460	-0.975549
1.461	-0.975986
1.462	-0.976420
1.463	-0.976850
1.464	-0.977276
1.465	-0.977698
1.466	-0.978116
1.467	-0.978530
1.468	-0.978940
1.469	-0.979347
1.470	-0.979749
1.471	-0.980147
1.472	-0.980542
1.473	-0.980933
1.474	-0.981319
