#Time		Theta(t)
0		0.2
2		-0.2
4		-12.6
6		-473.8
8		-17689.4
10		-660352
12		-2.46511e+07
14		-9.20235e+08
16		-3.43526e+10
18		-1.28239e+12
20		-4.78722e+13
22		-1.78708e+15
24		-6.67123e+16
26		-2.49039e+18
28		-9.29671e+19
30		-3.47049e+21
32		-1.29554e+23
34		-4.83631e+24
36		-1.80541e+26
38		-6.73964e+27
40		-2.51593e+29
42		-9.39204e+30
44		-3.50608e+32
46		-1.30883e+34
48		-4.8859e+35
50		-1.82392e+37
52		-6.80875e+38
54		-2.54173e+40
56		-9.48834e+41
58		-3.54203e+43
60		-1.32225e+45
