# Averages varying with time steps
#  time		KE		PE		TE		Pr
0.530		0.4046		-3.4021		-2.9975		0.1338
0.535		0.4080		-3.4052		-2.9973		0.1351
0.540		0.4111		-3.4082		-2.9971		0.1363
0.545		0.4141		-3.4110		-2.9969		0.1374
0.550		0.4169		-3.4136		-2.9966		0.1385
0.555		0.4195		-3.4160		-2.9964		0.1395
0.560		0.4220		-3.4182		-2.9962		0.1404
0.565		0.4243		-3.4202		-2.9959		0.1413
0.570		0.4266		-3.4223		-2.9956		0.1422
0.575		0.4289		-3.4243		-2.9954		0.1431
0.580		0.4313		-3.4264		-2.9951		0.1441
0.585		0.4339		-3.4287		-2.9948		0.1450
0.590		0.4366		-3.4311		-2.9945		0.1461
0.595		0.4395		-3.4337		-2.9942		0.1472
0.600		0.4425		-3.4364		-2.9939		0.1483
0.605		0.4456		-3.4392		-2.9936		0.1495
0.610		0.4488		-3.4421		-2.9933		0.1507
0.615		0.4520		-3.4450		-2.9930		0.1519
0.620		0.4551		-3.4479		-2.9928		0.1531
0.625		0.4582		-3.4507		-2.9925		0.1543
0.630		0.4613		-3.4535		-2.9922		0.1555
0.635		0.4643		-3.4562		-2.9919		0.1566
0.640		0.4672		-3.4589		-2.9916		0.1578
0.645		0.4701		-3.4615		-2.9913		0.1589
0.650		0.4730		-3.4641		-2.9911		0.1600
0.655		0.4758		-3.4666		-2.9908		0.1611
0.660		0.4786		-3.4690		-2.9905		0.1622
0.665		0.4813		-3.4714		-2.9902		0.1632
0.670		0.4839		-3.4738		-2.9899		0.1643
0.675		0.4864		-3.4760		-2.9896		0.1653
0.680		0.4889		-3.4782		-2.9893		0.1663
0.685		0.4912		-3.4802		-2.9890		0.1672
0.690		0.4934		-3.4821		-2.9887		0.1681
0.695		0.4955		-3.4838		-2.9884		0.1689
0.700		0.4974		-3.4854		-2.9881		0.1697
0.705		0.4991		-3.4869		-2.9878		0.1705
0.710		0.5008		-3.4882		-2.9874		0.1712
0.715		0.5024		-3.4895		-2.9871		0.1719
0.720		0.5040		-3.4908		-2.9868		0.1726
0.725		0.5058		-3.4923		-2.9865		0.1733
0.730		0.5077		-3.4939		-2.9862		0.1741
0.735		0.5099		-3.4958		-2.9859		0.1750
0.740		0.5124		-3.4979		-2.9856		0.1760
0.745		0.5150		-3.5003		-2.9853		0.1771
0.750		0.5178		-3.5029		-2.9850		0.1782
0.755		0.5207		-3.5055		-2.9848		0.1793
0.760		0.5236		-3.5081		-2.9846		0.1804
0.765		0.5264		-3.5107		-2.9843		0.1815
0.770		0.5291		-3.5132		-2.9841		0.1826
0.775		0.5317		-3.5156		-2.9839		0.1836
0.780		0.5343		-3.5180		-2.9836		0.1847
0.785		0.5371		-3.5204		-2.9833		0.1857
0.790		0.5401		-3.5231		-2.9830		0.1869
0.795		0.5434		-3.5261		-2.9827		0.1881
0.800		0.5472		-3.5296		-2.9823		0.1895
0.805		0.5516		-3.5336		-2.9820		0.1912
0.810		0.5565		-3.5381		-2.9816		0.1930
0.815		0.5621		-3.5432		-2.9811		0.1950
0.820		0.5681		-3.5488		-2.9807		0.1971
0.825		0.5747		-3.5549		-2.9803		0.1995
0.830		0.5816		-3.5614		-2.9798		0.2020
0.835		0.5889		-3.5682		-2.9793		0.2046
0.840		0.5963		-3.5752		-2.9788		0.2072
0.845		0.6039		-3.5822		-2.9784		0.2099
0.850		0.6114		-3.5893		-2.9779		0.2126
0.855		0.6188		-3.5962		-2.9774		0.2152
0.860		0.6259		-3.6029		-2.9770		0.2178
0.865		0.6325		-3.6091		-2.9766		0.2201
0.870		0.6387		-3.6148		-2.9762		0.2224
0.875		0.6442		-3.6199		-2.9758		0.2244
0.880		0.6491		-3.6244		-2.9754		0.2261
0.885		0.6534		-3.6284		-2.9750		0.2277
0.890		0.6571		-3.6318		-2.9746		0.2291
0.895		0.6605		-3.6348		-2.9742		0.2304
0.900		0.6637		-3.6375		-2.9738		0.2316
0.905		0.6668		-3.6402		-2.9734		0.2328
0.910		0.6699		-3.6429		-2.9730		0.2340
0.915		0.6731		-3.6457		-2.9726		0.2353
0.920		0.6763		-3.6485		-2.9722		0.2365
0.925		0.6796		-3.6515		-2.9719		0.2378
0.930		0.6828		-3.6543		-2.9715		0.2391
0.935		0.6859		-3.6570		-2.9712		0.2403
0.940		0.6887		-3.6595		-2.9708		0.2414
0.945		0.6913		-3.6618		-2.9705		0.2424
0.950		0.6936		-3.6637		-2.9702		0.2434
0.955		0.6956		-3.6654		-2.9698		0.2442
0.960		0.6973		-3.6668		-2.9695		0.2450
0.965		0.6987		-3.6680		-2.9692		0.2457
0.970		0.6997		-3.6687		-2.9690		0.2462
0.975		0.7001		-3.6688		-2.9687		0.2465
0.980		0.6998		-3.6683		-2.9685		0.2465
0.985		0.6988		-3.6671		-2.9683		0.2464
0.990		0.6971		-3.6651		-2.9681		0.2459
0.995		0.6949		-3.6627		-2.9678		0.2454
1.000		0.6925		-3.6600		-2.9675		0.2447
1.005		0.6901		-3.6573		-2.9672		0.2441
1.010		0.6878		-3.6548		-2.9670		0.2435
1.015		0.6856		-3.6523		-2.9667		0.2429
1.020		0.6834		-3.6499		-2.9665		0.2423
1.025		0.6810		-3.6473		-2.9663		0.2417
1.030		0.6787		-3.6447		-2.9660		0.2410
1.035		0.6766		-3.6423		-2.9657		0.2405
1.040		0.6753		-3.6406		-2.9653		0.2402
1.045		0.6753		-3.6401		-2.9649		0.2403
1.050		0.6771		-3.6414		-2.9644		0.2410
1.055		0.6811		-3.6449		-2.9638		0.2425
1.060		0.6874		-3.6507		-2.9633		0.2449
1.065		0.6961		-3.6589		-2.9629		0.2480
1.070		0.7067		-3.6692		-2.9625		0.2518
1.075		0.7189		-3.6810		-2.9621		0.2560
