#Time		Theta(t)
0		0.2
1		0.133333
2		0.0302083
3		-0.0263166
4		-0.0322145
5		-0.0155888
6		-0.00020473
7		0.00571077
8		0.00459815
9		0.00148875
10		-0.000553695
11		-0.000999209
12		-0.000582443
13		-8.4663e-05
14		0.000152403
15		0.000152548
16		6.33513e-05
17		-7.31707e-06
18		-2.96594e-05
19		-2.07238e-05
20		-5.23254e-06
21		3.66496e-06
22		4.87272e-06
23		2.47684e-06
24		1.25106e-07
25		-8.34074e-07
26		-7.07441e-07
27		-2.45831e-07
28		7.19019e-08
29		1.49536e-07
30		9.12945e-08
