#Time		Theta(t)
0		0.2
2		0.0666667
4		-0.0666667
6		-0.0222222
8		0.0222222
10		0.00740741
12		-0.00740741
14		-0.00246914
16		0.00246914
18		0.000823045
20		-0.000823045
22		-0.000274348
24		0.000274348
26		9.14495e-05
28		-9.14495e-05
30		-3.04832e-05
32		3.04832e-05
34		1.01611e-05
36		-1.01611e-05
38		-3.38702e-06
40		3.38702e-06
42		1.12901e-06
44		-1.12901e-06
46		-3.76335e-07
48		3.76335e-07
50		1.25445e-07
52		-1.25445e-07
54		-4.1815e-08
56		4.1815e-08
58		1.39383e-08
60		-1.39383e-08
