#Time		Theta(t)
0		0.2
1		0.49051
2		0.918577
3		0.759609
4		-0.150059
5		-1.29176
6		-1.89298
7		-1.49873
8		-0.269375
9		1.14541
10		2.0109
11		1.90975
12		0.924482
13		-0.452654
14		-1.58771
15		-1.99732
16		-1.53822
17		-0.437378
18		0.824856
19		1.71927
20		1.88013
21		1.24826
22		0.0924737
23		-1.10057
24		-1.82705
25		-1.77743
26		-0.9698
27		0.254178
28		1.37246
29		1.90546
30		1.62283
